регион;произведено;всего;добыча полезных ископаемых;сельское хоз-во;строительство;транспортировка;эк деятельность;городское и сельское население;потери;год
Челябинская область;25364.1;32159;21364.3;434.4;270.7;2415.1;1911.2;2951.5;2811.8;2009
Челябинская область;26732.3;35129.6;23313.8;420.4;219.5;2548.2;2739.8;2986.1;2901.8;2010
Челябинская область;24928.9;36402;24238.8;415;222.4;2931.7;2162.2;2991.6;3440.3;2011
Челябинская область;26022;36310.2;25130.9;394.6;232.5;2935.2;805.9;3092.1;3125.1;2012
Челябинская область;23217.2;35906.4;24455.7;449.5;266.1;2729.9;1003.8;3326.7;3081.6;2013
Челябинская область;24186.9;36508.8;24716.8;504.9;270.3;2810.9;1074;3358.3;3172.2;2014
Челябинская область;24186.9;36508.8;24716.8;504.9;270.3;2810.9;1074;3358.3;3172.2;2015
Челябинская область;29608.6;36267.9;24847.8;500.2;246.9;2320.8;1049.4;3493.8;3153.9;2016
Челябинская область;28549.2;36024.5;24531.3;504.3;207.9;2627.2;824.2;3531.7;2995.1;2017
Челябинская область;28549.2;36024.5;24531.3;504.3;207.9;2627.2;824.2;3531.7;2995.1;2018
Челябинская область;30178.5;37765.2;26432.7;512.4;224.1;2617.1;951.8;3572.9;2676.3;2019
Челябинская область;26622.7;37441.3;26487.6;502.1;201.3;2516.2;927.7;3574.7;2469;2020
Челябинская область;30192.4;38963.7;27445.3;504;230.5;2676.5;1000.7;3714.4;2607.7;2021
Челябинская область;27629.3;39380;27329.8;512.3;226.7;2718.5;1079.4;4118;2567.3;2022
Челябинская область;28016.2;39533.3;27869.8;513.1;237.7;2719.4;1179.6;4172;2011.6;2023
Чеченская республика;0;1498;0;0;0;0;1498;0;0;2005
Чеченская республика;-;1758.7;126.2;45871;0.4;45917;196.9;933;481.5;2007
Чеченская республика;0.9;1965.5;129.6;45717;45748;45736;336.3;697.9;778.7;2008
Чеченская республика;0.6;2189.8;133.6;45718;45782;45802;557.7;710.7;754.5;2009
Чеченская республика;45689;2231.2;125.6;45810;45844;33.6;700.3;814.9;547.5;2010
Чеченская республика;45778;2327.9;165.3;45873;45816;34.9;503.9;806.9;803.5;2011
Чеченская республика;45779;2338.2;184.1;45705;45842;40;459.5;789.1;843.2;2012
Чеченская республика;45840;2375.1;242.4;45811;45724;44.5;487.9;750;838;2013
Чеченская республика;45871;2536.1;277.3;45872;45812;47.4;442.3;815.5;944.8;2014
Чеченская республика;45871;2536.1;277.3;45872;45812;47.4;442.3;815.5;944.8;2015
Чеченская республика;45786;2636.9;274;14;45871;51.5;379;1014.7;893.4;2016
Чеченская республика;45847;2684.3;270.8;45671;3;10;405.3;1011.2;925;2017
Чеченская республика;45847;2684.3;270.8;45671;3;10;405.3;1011.2;925;2018
Чеченская республика;704.8;2921.7;281.2;10;45719;45878;474.4;1016.3;1069.8;2019
Чеченская республика;1315.7;2904;302.8;45786;45823;8;526.6;994.3;987.4;2020
Чеченская республика;1373.3;3180.6;312;45756;45730;45.3;561.2;1051;1136.6;2021
Чеченская республика;1586.6;3366;309.1;45786;33.6;44.8;638.7;1195.6;1045.2;2022
Чеченская республика;1759.1;3554.4;289.2;45908;45897;42.7;666.5;1215.9;1211.1;2023
Читинская область;6164.1;6688;2036.8;44.3;30;2154.5;743.4;841.6;837.4;2005
Читинская область;5953.2;6737.5;2060.3;43.6;33.7;1954.7;1133.7;736.2;775.3;2006
Читинская область;6102.7;6842.6;2082.1;39.1;48.2;2021.6;1150.4;739.5;761.7;2007
Читинская область;4984.9;10780.8;6100.9;134.8;75.6;499.9;961.1;1537.9;1470.6;2008
Чувашская Республика;4401.7;5221.9;2386.9;142.5;65.2;890.3;639.6;628.9;468.5;2005
Чувашская Республика;4453.7;5396.3;2441.8;146.4;88.2;1018.3;627.2;666.8;407.6;2006
Чувашская Республика;4772.4;5406.1;2519.4;123.5;104.6;931.4;523.7;714.7;488.8;2007
Чувашская Республика;5146.2;5370.7;2573.6;120.7;115.6;962.4;394.8;784.6;419;2008
Чувашская Республика;4743.9;5021.5;2697.8;92.6;84.2;658.1;401.3;733.1;354.4;2009
Чувашская Республика;4890.7;5042.2;2645.4;120.4;68;618;413.5;834.5;342.4;2010
Чувашская Республика;4957.3;5150.9;2665.4;83.9;72.1;561.4;589.7;833.9;344.5;2011
Чувашская Республика;5176.2;5480.5;2367.8;84.6;70.5;1040.7;512;858.2;406.3;2012
Чувашская Республика;4929.8;4907.2;2099.6;85.9;74.8;674.5;564.7;887.3;379.8;2013
Чувашская Республика;4647.7;5073.3;1951.9;76.3;75.4;929.4;530;934.7;426.2;2014
Чувашская Республика;4647.7;5073.3;1951.9;76.3;75.4;929.4;530;934.7;426.2;2015
Чувашская Республика;4398.3;5030.9;1843.8;91.5;65.8;930.2;521.9;988.1;441.7;2016
Чувашская Республика;5240.4;5090.4;1863.1;94;78;867.6;518.7;1015.4;466.1;2017
Чувашская Республика;5240.4;5090.4;1863.1;94;78;867.6;518.7;1015.4;466.1;2018
Чувашская Республика;4138.4;5115.1;1854.3;92.4;78.6;864.1;509.8;1051.9;476.8;2019
Чувашская Республика;4527.5;4845.9;1793.8;98.3;77.7;717;476.2;1077.2;428.5;2020
Чувашская Республика;4419;5295.3;1793.1;115.9;92.5;856.6;571;1151.8;502.8;2021
Чувашская Республика;4455.4;5315.3;1789.3;121.3;98.7;840.5;581.5;1166.1;501.1;2022
Чувашская Республика;4917.3;5388.2;1883.6;123.5;104;815;588.2;1153.5;486.6;2023
Чукотский автономный округ;541.8;523.9;319.6;45902;45812;10;101.8;55.8;29.2;2006
Чукотский автономный округ;508.7;494.2;267.7;45720;45816;45911;117.1;58.8;45894;2007
Чукотский автономный округ;584.5;566.6;236;45810;45815;45729;256.7;45768;29;2008
Чукотский автономный округ;537.7;537.7;228.1;45819;45901;45828;204;45763;55.1;2009
Чукотский автономный округ;500.4;485.1;356.7;0.8;0.7;45823;60.6;45709;45806;2011
Чукотский автономный округ;496.6;480.9;226.8;0.9;0.7;9;155.4;45892;57;2012
Чукотский автономный округ;564.6;549.4;279.2;0.8;0.7;45786;164.9;45801;62.2;2013
Чукотский автономный округ;698;682.8;433.6;0.6;0.8;45880;135.6;45892;68.9;2014
Чукотский автономный округ;698;682.8;433.6;0.6;0.8;45880;135.6;45892;68.9;2015
Чукотский автономный округ;691.9;677.3;464.4;0.7;0.7;45763;96.4;45772;67.8;2016
Чукотский автономный округ;704.6;690.9;486.3;1;0.7;12;95.5;45921;65.1;2017
Чукотский автономный округ;704.6;690.9;486.3;1;0.7;12;95.5;45921;65.1;2018
Чукотский автономный округ;762;749;558.4;45902;45723;45850;43.8;50.2;50.2;2019
Чукотский автономный округ;793.2;779.5;576.2;45840;45812;45788;49.6;54;72.6;2020
Чукотский автономный округ;826;812.5;583.1;45691;45904;45880;56.7;58.9;86.4;2021
Чукотский автономный округ;862.6;847.8;634.7;45872;45694;45882;35.5;56.6;87.6;2022
Чукотский автономный округ;880.8;865.5;657.8;45692;45694;45729;45745;54.4;89.9;2023
Южный федеральный округ;55764.4;63740.9;24563;1542.6;821.1;5260.4;7623.3;11116.8;10301.8;2012
Южный федеральный округ;70008.7;73014.1;26622.4;2177.6;638.4;4971.7;13440.8;12365.9;12797.3;2005
Южный федеральный округ;69402.1;78705.9;28654.6;2270.2;704.5;5284;15421.2;12808.2;13563.2;2006
Южный федеральный округ;72031.3;80247.6;30183.5;2440.5;772.7;5403.3;13547.2;13757.5;14142.9;2007
Южный федеральный округ;73269.7;83697.9;30470.2;2049.2;774.5;5502;13814.9;14334.7;16752.4;2008
Южный федеральный округ;45606.9;57665.3;21923.2;1600.8;577.5;4740.4;9509.2;10055;9259.2;2009
Южный федеральный округ;50519.4;60955.6;23988.6;1633.4;640.1;4807.2;10017.3;10374.2;9494.8;2010
Южный федеральный округ;54481.6;63089.3;24615.3;1677.4;743.3;4923.1;10193;10765.6;10171.6;2011
Южный федеральный округ;60617.3;62457.6;23574.3;1501;808.1;5129.9;6980.60000000001;12082.7;9781.3;2013
Южный федеральный округ;61729;63095.9;22653.8;1482;817.9;5508.9;7396.4;12598.6;10013.2;2014
Южный федеральный округ;61729;63095.9;22653.8;1482;817.9;5508.9;7396.4;12598.6;10013.2;2015
Южный федеральный округ;72549.5;69410.8;23498.5;1751.7;661.4;5373.8;7478.7;16013.1;11589.3;2016
Южный федеральный округ;74148.3;68740.5;24559.7;1978.8;688;5207.8;6110.7;16070.6;10886.7;2017
Южный федеральный округ;74148.3;68740.5;24559.7;1978.8;688;5207.8;6110.7;16070.6;10886.7;2018
Южный федеральный округ;83330.9;75374.5;28094.9;2100.7;777.3;5536.5;7464.7;17936.9;9946.6;2019
Южный федеральный округ;83851.1;75828.2;28672.4;2293.7;728.1;5350;6938.1;18744.9;9588.5;2020
Южный федеральный округ;84753.6;79792.7;29714.8;2487.7;790.3;5690.1;7509.8;19641.8;10360.1;2021
Южный федеральный округ;90463;83842.8;30553;3046.7;811.5;6420.6;7742;20485.3;10406.4;2022
Южный федеральный округ;89104.1;87941.4;30618.5;3618;948.4;7468.2;8337.1;21862.4;10220.3;2023
Ямало-Ненецкий автономный округ;3985.4;13077;10750.8;45913;419.8;757.3;375.2;612.4;147.6;2011
Ямало-Ненецкий автономный округ;4723.1;13278.8;10895.8;45880;408.8;759.3;298.299999999999;626;156.5;2012
Ямало-Ненецкий автономный округ;11470.1;12471.5;10036.1;31.2;364.1;720.2;62.4;696.1;388.1;2019
Ямало-Ненецкий автономный округ;11369.9;12789.1;10241.8;45869;368.1;719.5;63;704.8;490.2;2020
Ямало-Ненецкий автономный округ;12303.5;15107.4;12604.2;33.4;388.6;713.1;64.9;678.6;451.1;2021
Ямало-Ненецкий автономный округ;12721.5;15312.7;12754.3;33.7;392.5;745.9;67.5;699;439.6;2022
Ямало-Ненецкий автономный округ;11869.5;15308.8;12785.7;33.2;390.1;742.8;69.3;702.7;403.2;2023
Ямало-Ненецкий автономный округ;7242.5;14171.1;11746.6;45880;409.5;734.9;301.4;647.9;195.4;2013
Ямало-Ненецкий автономный округ;7344;12115.7;9452.9;12;413;771.3;322.300000000003;649;367.8;2014
Ямало-Ненецкий автономный округ;7344;12115.7;9452.9;12;413;771.3;322.3;649;367.8;2015
Ямало-Ненецкий автономный округ;7925.8;12110;9422.7;45728;392.4;754.7;315.2;649.6;439.5;2016
Ямало-Ненецкий автономный округ;8350;11985.5;9492.6;45900;400.1;714.7;60.3;684.8;432.1;2017
Ямало-Ненецкий автономный округ;8350;11985.5;9492.6;45900;400.1;714.7;60.3;684.8;432.1;2018
Ярославская область;4329.2;7084.5;3058.4;229;96.3;1154.1;630.1;818.7;1097.9;2005
Ярославская область;3900.5;7157.6;3123;216.7;104.6;1211.1;653.1;904.1;945;2006
Ярославская область;4256.5;7559.5;3854.2;201.6;115.4;961.9;650.4;917.5;858.5;2007
Ярославская область;4469.5;7498.9;3845.8;170.8;100.5;934.3;537.8;987.1;922.6;2008
Ярославская область;4429.8;7037.5;3319.8;161.8;93.4;1197.6;406.4;943.9;914.6;2009
Ярославская область;4263.5;7403.7;3412.8;188.2;84;1250.6;435.9;1000.7;1031.5;2010
Ярославская область;4140.9;7479.3;3399.7;184.3;99.2;1278.8;470.9;1068.6;977.8;2011
Ярославская область;4196.9;8283;3494.3;184.3;131.3;1232.6;799.9;1292.5;936.6;2012
Ярославская область;4233.3;8431.8;3470.4;171.2;162.7;1221.4;728.3;1604;877.1;2013
Ярославская область;3185.5;7578.6;3122.8;153.9;134.8;1073.2;653.8;1469.7;769.8;2014
Ярославская область;3185.5;7578.6;3122.8;153.9;134.8;1073.2;653.8;1469.7;769.8;2015
Ярославская область;3573.3;8636.1;3454.3;155.5;115.3;1287.3;667.2;1639.9;937.9;2016
Ярославская область;5963.2;8920.5;3738.1;143.7;120.5;1281.5;630.9;1661.8;906.6;2017
Ярославская область;5963.2;8920.5;3738.1;143.7;120.5;1281.5;630.9;1661.8;906.6;2018
Ярославская область;6728.7;8530.5;3373.4;193.8;66;1161.5;713;1686.3;880;2019
Ярославская область;7069.1;8247.7;3455.6;212.1;76;1014.2;577.8;1719.8;836.9;2020
Ярославская область;7122.7;8555.8;3594.4;224.3;84;1034.4;573.4;1814.7;876.9;2021
Ярославская область;7204.9;8658.6;3647.3;222.2;88.5;1047.1;568.2;1884.2;847.8;2022
Ярославская область;7341.8;8693.7;3651.5;213.6;86;1051.2;524.4;1916.8;904.6;2023
Hенецкий автономный округ;1289.7;1557.6;1423.7;45752;45782;45882;66.4999999999999;40.9;0;2013
Hенецкий автономный округ;1401.6;1707.8;1586.8;45842;45782;14;48.4999999999998;42.6;4;2014
Hенецкий автономный округ;1401.6;1707.8;1586.8;45842;45782;14;48.5;42.6;4;2015
Hенецкий автономный округ;1686.6;2060.5;1907;45720;45750;37.6;37.8;42.4;45742;2016
Hенецкий автономный округ;1874.4;2282;2120.9;45750;45876;37.3;33;42.7;45897;2017
Hенецкий автономный округ;1874.4;2282;2120.9;45750;45876;37.3;33;42.7;45897;2018
Hижегородская область;8758.9;23888.5;10010.3;269.2;156.3;4542.2;3080.2;3201.1;2407.6;2013
Hижегородская область;7577;22440.3;10080.5;208.6;156.7;3122.7;2933.7;2933.1;2639.9;2014
